name,code_ne,r_type,address,tel,score,detail,strong,datalab_1,review_num,blog_num,x,y
BHC치킨 양재점,36812779,"치킨,닭강정",서울 강남구 논현로18길 10-14,0504-3142-1026,4.15,"맛있는 치킨, 깨끗한 치킨, 친절한 치킨 ! BHC 치킨입니다. 저희 BHC는 건강에 좋은 하이올레익 해바라기유를 사용하여 깨끗함과 신선함을 잃지 않고 고소함과 바삭한 식감을 베이스로한 다양한 치킨의 맛을 고객께 선사할 수 있도록 노력하고 있습니다. Quality( 품질), Cleanness(청결도), Service(서비스)를 유지하며 고객 만족을 위해 정성을 다 하겠습니다. - BHC 치킨",,{},79,6.0,127.046303590137,37.4770213217616
베지그린,94880009,"채식,샐러드뷔페",서울 강남구 개포로20길 24-10,0507-1403-6316,4.64,3,,"{'인기토픽': ['채식뷔페', ', 초밥', ', 튀김', ', 피자', ', 케이크'], '찾는목적': ['유기농']}",64,58.0,127.047360742164,37.47698161874
인량훠궈,1290591526,중식당,서울 강남구 강남대로140길 9 비피유빌딩 B1,02-516-8777,4.79,"* 지하철 타시면 신사역 3호선 3번출구, 논현역 7호선 7번출구 나오셔서 직진하시면 기아자동차건물 일방통행길 바로 위에 있습니 다. * 평일점심만 주차 불가합니다. 신사역, 논현역에 가까워서 대중교통이 편하시며 주차가 불가피하시면 주변 주차장 이용부탁드 립니다. 발렛주차 매일 오후 5시 - 10시 도와드리고있습니다. 주말에만 11:30 ~ 17:00 사이에는 건물내 무료주차 가능하십니...",,{},776,476,127.021211430073,37.5139958983743
달링키친,37912230,양식,서울 강남구 언주로126길 25,0507-1325-3460,4.43,"논현동의 오래된 주택을 개조해 만든 달링키친은, 집처럼 편하게 있으라는 의미의 Make Yourself at Home 이라는 슬로건 아래 사랑하는 가족들과 친구들을 우리집 주방으로 초대해서 대접한다는 마음으로 운영하고 있으며, 편안한 공간과 맛있는 식사/음료로 다양한 고객들로부터 사랑을 받고 있습니다.",,"{'분위기': ['아늑한', ', 편안한분위기'], '인기토픽': ['바질', ', 오믈렛', ', 샌드위치', ', 브런치', ', 브런치카페'], '찾는목적': ['홈메이드', ', 싱싱한', ', 힐링']}","1,591",526,127.037528226915,37.5140121138046
인터랙트,1865802207,카페,서울 강남구 강남대로118길 16,02-547-7290,4.54,신논현역 3번출구 도보 5분거리 논현 한신포차 맞은편 대명소곱창 2층,,{},109,103,127.024890350384,37.506483235291
136길 육미,37996835,한식,서울 강남구 언주로136길 9,02-542-8899,4.44,"매장이 협소해 예약을 받지 못하고 있습니다. 3층을 단독으로 사용하는 예약만 가능합니다. 3층 예약은 8인 이상이실 경우 요금이 발생하지 않으시며, 8인 미만의 경우 3만원의 이용료가 부가됩니다.",,"{'분위기': ['고급진', ', 고급스러운'], '인기토픽': ['치킨', ', 새우튀김', ', 민물장어', ', 돌솥밥', ', 카레'], '찾는목적': ['싱싱한', ', 재방문', ', 오픈키친', ', 자극적인', ', 데이트']}",437,577,127.036349549921,37.5173805242619
한성칼국수 논현점,12915620,"칼국수,만두",서울 강남구 언주로 735 국민은행 지하,02-544-0540,4.16,지하철 7호선 학동역 10번 출구를 나와 직진하여 관세청 큰사거리에서 좌측(북쪽)으로 도산사거리까지 도보 약7분. 도산사거리 국민은행 건물 지하 1층에 위치.,,"{'분위기': ['깨끗한'], '인기토픽': ['만두', ', 파전', ', 막걸리', ', 모듬전', ', 칼국수'], '찾는목적': ['비오는날', ', 데이트', ', 재방문']}",342,364,127.03373550792,37.5207914165915
호별관,1511230577,일식당,서울 강남구 논현로114길 22 1층 호별관,0507-1341-0177,4.84,"언주역 3,4번출구에서 도보 200m",,{},48,26,127.035262812007,37.5088937557459
대가방 본점,11839623,중식당,서울 강남구 선릉로145길 13 럭스웨이빌딩,02-544-6336,4.28,영동고등학교 건너편 커피빈 골목 안쪽 위치,,"{'분위기': ['친절함', ', 활기찬', ', 깨끗한', ', 화려한', ', 심플한'], '인기토픽': ['깐풍기', ', 중국집', ', 탕수육', ', 매운짬뽕', ', 짜장면'], '찾는목적': ['자극적인', ', 신선한', ', 점심특선', ', 코스요리', ', 미슐랭가이드']}",609,807,127.038549558779,37.5211553001199
홈수끼 학동점,36465914,샤브샤브,서울 강남구 언주로 708,02-3445-4124,4.32,학동역 10분출구에서 도보로 5분거리에 위치해 있습니다. -네이게이션 주소- 서울시 강남구 논현동 115-1 경원빌딩 1층 홈수끼,,"{'분위기': ['친절한', ', 이국적', ', 분위기좋은', ', 프라이빗', ', 고급스러운'], '인기토픽': ['레스토랑', ', 피자', ', 샤브샤브', ', 산낙지', ', 칼국수'], '찾는목적': ['프로포즈', ', 신선한', ', 데이트', ', 코스요리', ', 보양식']}","1,426",734,127.035718971503,37.5162828438668
키겐 강남점,1554402024,일식당,서울 강남구 언주로150길 51 지하1층,0507-1422-5565,4.57,"관서풍 스키야키 전문점 키겐입니다. 방문전 사전 예약제로 운영중이며, 6인이상 단체의 경우 코스로만 예약가능하십니다.",,{},38,42,127.038350529847,37.5221662900104
구테로이테,1770967295,"카페,디저트",서울 강남구 선릉로131길 16 1층 구테로이테,0507-1418-1495,4.7,"덜어내고 비워낸 공간, 이곳에 가치를 담았습니다. 정갈한 무채색의 공간에서 함께 어우러질 당신의 미소를 상상합니다. 이곳에서의 모든 만남과 경험이 특별해지길 기대합니다.",,{},246,83,127.03963018885,37.5176953608723
창우수산 활새우직판장,1136980373,"해물,생선요리","서울 강남구 학동로 338 강남파라곤 로비층 107호, 108호",0507-1383-4547,4.41,강남구청역 2번출구 버스정류장앞 강남파라곤 로비층,,{},174,164,127.04016223452,37.5165402749359
가리비야 논현점,36170162,조개요리,서울 강남구 강남대로114길 11 1층,0507-1406-4225,4.33,신논현역 3번출구 나와서 걸어오다가 버거킹에서 좌회전후 200미터(한신포차방향)오시다가 청평갈비가 보이면 바로 오른쪽에 있습니다.,,"{'분위기': ['모던한', ', 분위기있는', ', 깨끗한', ', 분위기좋은', ', 고급진'], '인기토픽': ['조개찜', ', 술집', ', 문어숙회', ', 매운탕', ', 해물포차'], '찾는목적': ['비오는날', ', 싱싱한', ', 재방문', ', 신선한', ', 데이트']}",46,211,127.025206059732,37.5059559902314
도산뚝배기,1202715954,한식,서울 강남구 도산대로54길 18 1층,0507-1358-0950,4.76,참숯에 구운 맛있는 장대살과 한끼로 든든하고 해장으로도 충분한 특차돌국밥이 맛있는 집 연중무휴,,{},341,82,127.038617070217,37.5215513588997
수묵당,1215151657,한식,서울 강남구 학동로53길 20,02-511-2962,4.56,강남구청역 3번 출구에서 150M,,{},637,219,127.040002967663,37.5184445095557
시오,1648407120,양식,서울 강남구 도산대로54길 33,0507-1335-6239,4.86,"무엇이든지 자신만의 스타일로 만들어내는 일본의 식문화. 일본의 양식은 세계적으로도 재패니즈 이탈리안이나 재패니즈 프렌치 로 새롭게 구분되고 있습니다. 일본 요리학교를 졸업하고, 일본과 한국의 유명 이탈리안, 프랜치 미슐랭 레스토랑에서 근무했던 쉐 프들이 봄, 여름, 가을, 겨울의 각 계절을 느낄 수 있는 한국의 제철 재료를 사용한 일식, 이탈리안, 프렌치 요리의 경계를 넘...",,{},164,60,127.03921056508,37.5205778099808
메리가든,1601317880,양식,서울 강남구 봉은사로 113 13층,0507-1417-9702,4.43,신논현역 3번출구에서 나와 약 100m 직진하시면 보이는 호텔 더 디자이너스 13층에 위치해 있습니다.,,{},871,553,127.025878645372,37.5052666658877
우정양곱창,1921750340,"곱창,막창,양",서울 강남구 도산대로30길 23 1층 우정양곱창,02-6083-5830,4.42,너무 비싼데...너무 맛있어요... 너무 맛있는데...너무 비싸요....너무 비싼데...너무 맛있어요... 너무 맛있는데...너무 비싸요....볶음밥은 별로예요 근데...ㅎ 곱창이 제일 맛있어요! 근데 비싸요...너무너무... *모둠대자리는 여자 기준 2-3인분 정도예요. 저같은 사람 기준 적당한 2인분치?! 여자 4명이서 모둠 대+곱창 2인분+막창1인분 먹고 그냥ㅈㅓ냥 알맞게 먹었다 싶엇어요! 저를 제외하고는 ...,,{},159,320,127.030108693825,37.5184345618282
와사이 진,1365918313,일식당,서울 강남구 언주로 615 1층 상가 103호,02-511-2173,4.76,논현아이파크 주상복합 1층 (구 강남YMCA 자리),,{},160,137,127.036186123171,37.5106397134921
김선생조개찜,812869774,조개요리,서울 강남구 강남대로114길 14 1층,02-517-4164,4.67,신논현역 3번출구로 나오셔서 버거킹 좌측으로 좌회전 오시다보면 우측 삼육가 고깃집 골목으로 50미터 김선생조개찜보이십니다.,,"{'인기토픽': ['조개찜', ', 꽃게', ', 갈비찜', ', 샤브샤브', ', 칼국수'], '찾는목적': ['착한가격', ', 싱싱한', ', 신선한', ', 보양식']}",273,223,127.025416941812,37.5058179110476
한미옥,1034494104,"육류,고기요리",서울 강남구 봉은사로 319 한미옥,0507-1330-4622,4.55,선정릉역 1번출구 100미터,,{},385,192,127.041832760425,37.5099421831274
디히랑,981579658,한식,서울 강남구 언주로121길 4-3 1층,0507-1406-7284,4.75,"디히는 김치의 순우리말입니다. 오늘도 김치 담는 집 디히랑은 제철재료로 한식한상을 차려냅니다. 한상코스는 전채와 식사 4가지 메인 메뉴로 구성됩니다. 메인메뉴는 모둠전, 해물모둠, 육류요리, 계절요리로 구성됩니다. 한국의 제철 해물, 육류요리, 전, 무침, 구이 와 함께 3가지 해물과 4가지 젓갈로 만드는 디히랑의 특별한 김치들과 함께 즐기실수 있습니다. 디히랑이 만드는 한국...",,{},59,140,127.035057905947,37.5118740693026
수목금토 카페,1232387490,"카페,디저트",서울 강남구 강남대로136길 63 수목금토 1층,070-4226-7812,4.52,"논현역 8번출구 또는 학동역 6번출구로 나오셔서 이탈리아노 또는 일룸 매장에서 골목으로 들어오세요 약간의 언덕을 쭉 올라오 시면 SUMOKUMTO라고 빨간 벽돌의 큰 건물이 보입니다 큰 철문인 정문으로 들어오셔도 되고, 오른쪽 아치쪽으로 들어오셔도 됩 니다^^ 주변이 모두 거주자 우선구간이라 주차공간이 없습니다. 공방 건물 앞은 공방전용 화물차와 지정차량만 주차가 가능...",,{},261,407,127.025444662828,37.5145162029857
후문포차,35572263,포장마차,서울 강남구 강남대로120길 28,0507-1362-0701,4.51,신논현역 3번출구 논현초등학교 방향 10분,,"{'분위기': ['아담한', ', 조그마한'], '인기토픽': ['시장', ', 부대찌개', ', 술집', ', 낙지볶음', ', 포장마차'], '찾는목적': ['숨은맛집', ', 숨어있는']}",82,109,127.025823165393,37.5073845806985
난바우동 강남본점,1683909619,"우동,소바",서울 강남구 강남대로114길 10 1층,0507-1379-3214,4.53,"신논현역 3번출구로 나오셔서, 도보로 5분거리에 있습니다. (논현동 198-3 1층 입니다)",,{},135,84,127.025199318349,37.5057520040906
써브웨이 신사역점,20690935,샌드위치,서울 강남구 도산대로 124 대영빌딩,02-546-2007,4.35,신사역 1번출구에서 나온 방향으로 150m 직진,,"{'인기토픽': ['햄버거', ', 치킨', ', 미트볼', ', 샌드위치', ', 치즈케이크'], '찾는목적': ['신선한']}","1,899",83,127.022285492129,37.5169129705369
스시롭다,1105443717,일식당,서울 강남구 학동로2길 49,0507-1381-0426,4.49,※ 10월 '와인 무료 제공' EVENT ※ ☆EVENT 1 ☆ -신 다이닝 세트 '네이버 예약시' ※'와인 한병' 무료 제공※ ☆EVENT 2☆ -정 다 이닝 세트 '네이버 예약시' ※주문 인원수대로 '글라스 와인' 무료 제공※ ☆EVENT 3☆ BRING YOUR OWN BOTTLE ◈방문하시는 모든 고객님들에게 '콜키지프리' 적용◈ 5성급 호텔 출신 손덕현셰프님이 당일 선정한 최고급 재료로 선보이는 스시 다이닝 ...,,{},525,253,127.023718041412,37.508521549708
외계인방앗간 본점,33879353,베이커리,서울 강남구 논현로149길 19 정암빌라,02-3444-5554,4.47,신사역 1번출구에서 신사동고개 방향으로 직진 후 애견천국에서 우회전 도보 10분거리. 토탈부동산 옆 1층 매장.,,"{'분위기': ['따뜻한느낌', ', 복고풍', ', 아담한', ', 엔틱한', ', 고급진'], '인기토픽': ['식빵', ', 쌀빵', ', 빵집', ', 크림빵', ', 모찌'], '찾는목적': ['신선한', ', 데이트', ', 숨어있는', ', 전통적인', ', 유기농']}",237,385,127.026883369597,37.518100076644
포크댄스,1605812660,돼지고기구이,서울 강남구 강남대로118길 31 B1,02-2038-7200,4.76,"30,000 인분 넘게 구워 본 사장님의 비법으로 불판 / 냄새 / 연기 없는 '다 구워다 주는' 고깃집. 고기 고수가 있는 고기술집 '포크댄스' 입니다 :)",,{},291,268,127.025635887553,37.5071035980329
해목,1926429712,일식당,서울 강남구 선릉로145길 14,02-6203-0021,3.0,"* 예약 코로나 4단계로 인해 예약은 동거가족 4인이상만 가능합니다. * 포장 현재 포장 준비 중에 있으며 8월 초부터 포장 예정이며 빠른 시일 내에 준비하겠습니다. * 주차 매장 앞에 차량 운전하여 방문해주시면 발렛파킹 가능합니다. (3,000원) 항상 해목을 사랑 해주셔서 감사합니다,",,{},90,,127.038295679925,37.5215311909818
알라프리마,36893601,양식,서울 강남구 학동로17길 13 인본,02-511-2555,4.42,"논현동 가구거리 한 칸 이면에 위치. (학동역과 논현역 사이) 큰 길 iloom가구점 골목에서 우회전 후, 첫번째 사거리 왼쪽 모퉁이에 위치. Valet parking가능.",,"{'분위기': ['모던한', ', 화려한', ', 분주한'], '인기토픽': ['레스토랑', ', 일식', ', 디저트', ', 파스타', ', 스테이크'], '찾는목적': ['파인다이닝레스토랑', ', 신선한', ', 오픈키친', ', 코스요리', ', 데이트']}",190,455,127.026024816051,37.5135511914487
육일점,37420971,돼지고기구이,서울 강남구 언주로148길 6 1층,0507-1340-8259,4.41,1층,,"{'분위기': ['깔끔한인테리어', ', 세련된'], '인기토픽': ['김치찜', ', 김치찌개', ', 떡갈비', ', 막국수', ', 소갈비'], '찾는목적': ['데이트', ', 점심특선', ', 전통적인']}",313,289,127.035135328462,37.5201986891312
김수사,11673211,일식당,서울 강남구 도산대로 132 해정빌딩 1층,02-542-5235,4.32,3호선 신사역 1번출구로 나오셔서 하림빌딩지나 횡단보도지나지말고 우측일방통행길로 들어오시면보입니다,,"{'분위기': ['친절한', ', 고급진', ', 재미있는', ', 화려한', ', 품격있는'], '인기토픽': ['초밥', ', 장어', ', 일식집', ', 전복', ', 성게알'], '찾는목적': ['연말모임', ', 신선한', ', 코스요리', ', 착한가격', ', 특별한날']}",245,984,127.023218324635,37.5171875969163
일치,1165104818,양식,서울 강남구 언주로149길 8 지하 1층,02-540-5901,4.48,도산사거리 인근,,{},625,520,127.033423678632,37.520639325854
롤리폴리 꼬또,1148488047,퓨전음식,"서울 강남구 봉은사로51길 19 , 봉은사로 51길 23 1층",0507-1399-6468,4.32,"선정릉역 1번출구, 도보3분",,{},416,353,127.042323036973,37.5112878388088
